airline,airlineID,sourceAirport,sourceAirportID,sourceAirportName,sourceCity,sourceCountry,sourceLat,sourceLon,destinationAirport,destinationAirportID,destinationAirportName,destinationCity,destinationCountry,destinationLat,destinationLon,Codeshare,Stops,Equipment,airlineName,active,departureDate,arrivalDate,departureYear,departureMonth,departureDay,arrivalYear,arrivalMonth,arrivalDay,punctuality,serviceQuality,handlingPassengers,airHelpScore,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_TIME,APPID,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EIN,585,Eindhoven Airport,Eindhoven,Netherlands,51.45009995,5.374529839,,0,738,Ryanair,Y,10/18/2020,10/18/2020,2020,10,18,2020,10,18,8,6.3,9,7.77,9,13,355,TVR345,8,4,3,4,3,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EMA,523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,,0,738,Ryanair,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,7.8,6.3,9.3,7.76,-4,-3,120,TVR346,0,0,0,0,0,5
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,FKB,4166,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,48.77939987,8.080499649,,0,738,Ryanair,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,7.9,6.3,9.1,7.75,-4,-26,147,TVR347,1,0,0,0,0,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,HHN,355,Frankfurt-Hahn Airport,Hahn,Germany,49.9487,7.26389,,0,738,Ryanair,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,8.3,6,8.8,7.7,-5,-10,150,TVR348,6,0,0,0,0,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LBA,517,Leeds Bradford Airport,Leeds,United Kingdom,53.86589813,-1.660570025,,0,738,Ryanair,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,8,6,9.1,7.7,-1,-9,111,TVR349,0,0,0,0,0,1
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LPL,491,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.33359909,-2.849720001,,0,738,Ryanair,Y,9/21/2020,9/21/2020,2020,9,21,2020,9,21,8.1,6.3,8.7,7.69,-6,-22,91,TVR350,0,0,0,0,0,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LTN,492,London Luton Airport,London,United Kingdom,51.87469864,-0.368333012,,0,738,Ryanair,Y,09-06-2020,09-06-2020,2020,9,6,2020,9,6,7.6,8,7.4,7.68,4,0,116,TVR351,6,4,3,2,0,1
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAD,1229,Adolfo Su�rez Madrid�Barajas Airport,Madrid,Spain,40.471926,-3.56264,,0,738,Ryanair,Y,09-05-2020,09-05-2020,2020,9,5,2020,9,5,7.5,7.8,7.8,7.67,-3,-21,55,TVR352,0,1,1,1,1,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,738,Ryanair,Y,10/21/2020,10/21/2020,2020,10,21,2020,10,21,6.4,8.3,3.7,6.13,7,8,140,TVR353,0,3,3,2,0,5
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,NOC,600,Ireland West Knock Airport,Connaught,Ireland,53.91030121,-8.818490028,,0,738,Ryanair,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,8.6,6.3,3.3,6.03,-8,-17,90,TVR354,10,5,5,5,5,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,NRN,4198,Weeze Airport,Weeze,Germany,51.60240173,6.142169952,,0,738,Ryanair,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,6.9,7.8,3.3,5.99,-8,11,147,TVR355,6,2,5,5,5,3
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,ORK,596,Cork Airport,Cork,Ireland,51.84130096,-8.491109848,,0,738,Ryanair,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,7.9,7.8,1.3,5.66,0,-11,138,TVR356,10,5,5,2,1,3
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,PIK,537,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.50939941,-4.586669922,,0,738,Ryanair,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,6.1,6,4.2,5.43,-3,-3,97,TVR357,5,2,4,3,1,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,SCQ,1243,Santiago de Compostela Airport,Santiago,Spain,42.89630127,-8.415140152,,0,738,Ryanair,Y,10-08-2020,10-08-2020,2020,10,8,2020,10,8,8.3,6.3,0.8,5.13,-3,0,115,TVR358,10,4,5,3,5,2
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,SDR,1251,Santander Airport,Santander,Spain,43.42710114,-3.820009947,,0,738,Ryanair,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,7.5,6,1.7,5.04,-12,-16,50,TVR359,6,3,4,3,0,0
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,SNN,603,Shannon Airport,Shannon,Ireland,52.702,-8.92482,,0,738,Ryanair,Y,10/13/2020,10/13/2020,2020,10,13,2020,10,13,8.9,9.5,8.9,9.08,-2,-2,148,TVR360,6,3,4,3,0,5
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,STN,548,London Stansted Airport,London,United Kingdom,51.88499832,0.234999999,,0,738,Ryanair,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,7.6,9.5,8.6,8.57,-8,-14,59,TVR361,8,5,4,4,0,5
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,SVQ,1253,Sevilla Airport,Sevilla,Spain,37.41799927,-5.893109798,,0,738,Ryanair,Y,9/23/2020,9/23/2020,2020,9,23,2020,9,23,8.6,9.3,7.5,8.43,16,28,163,TVR362,8,3,5,3,5,4
FR,4296,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,ZAZ,1252,Zaragoza Air Base,Zaragoza,Spain,41.66619873,-1.04155004,,0,738,Ryanair,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,8.4,7.8,2.3,6.13,-5,10,129,TVR363,2,3,1,2,3,4
HG,3661,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,FUE,1051,Fuerteventura Airport,Fuerteventura,Spain,28.45269966,-13.86380005,,0,321 320,Niki,Y,09-04-2020,09-04-2020,2020,9,4,2020,9,4,6.4,8.3,3.7,6.13,93,88,165,TVR364,7,3,4,2,1,1
HQ,2684,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,FUE,1051,Fuerteventura Airport,Fuerteventura,Spain,28.45269966,-13.86380005,,0,320,Harmony Airways,N,09-08-2020,09-08-2020,2020,9,8,2020,9,8,8.6,6.3,3.3,6.03,-4,-26,130,TVR365,9,5,4,4,4,4
HV,5039,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,AMS,580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,,0,73H,Transavia Holland,Y,09-12-2020,09-12-2020,2020,9,12,2020,9,12,6.9,7.8,3.3,5.99,56,39,57,TVR366,9,5,5,4,0,4
IB,2822,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BCN,1218,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,Y,0,320,Iberia Airlines,Y,10/22/2020,10/22/2020,2020,10,22,2020,10,22,7.9,7.8,1.3,5.66,-1,-2,88,TVR367,3,3,2,1,1,4
IB,2822,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BIO,1216,Bilbao Airport,Bilbao,Spain,43.30110168,-2.910609961,Y,0,320,Iberia Airlines,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,6.1,6,4.2,5.43,8,19,117,TVR368,0,1,1,3,1,3
IB,2822,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Y,0,320,Iberia Airlines,Y,10/20/2020,10/20/2020,2020,10,20,2020,10,20,8.3,6.3,0.8,5.13,-5,-24,83,TVR369,0,0,0,0,0,2
IB,2822,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAD,1229,Adolfo Su�rez Madrid�Barajas Airport,Madrid,Spain,40.471926,-3.56264,Y,0,32S,Iberia Airlines,Y,9/25/2020,9/25/2020,2020,9,25,2020,9,25,7.5,6,1.7,5.04,-9,-19,150,TVR370,0,0,0,0,0,2
LG,3329,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,FUE,1051,Fuerteventura Airport,Fuerteventura,Spain,28.45269966,-13.86380005,,0,73W,Luxair,Y,09-08-2020,09-08-2020,2020,9,8,2020,9,8,7.6,7.8,8.6,8,2,6,93,TVR371,5,2,4,2,1,1
LG,3329,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LUX,629,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444,,0,73H,Luxair,Y,9/14/2020,9/14/2020,2020,9,14,2020,9,14,8.8,6,9.1,7.95,57,52,91,TVR372,6,4,3,4,3,5
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BFS,465,Belfast International Airport,Belfast,United Kingdom,54.65750122,-6.215829849,,0,733,Jet2.com,Y,10/30/2020,10/30/2020,2020,10,30,2020,10,30,8.5,6.3,9.1,7.94,-5,-1,22,TVR373,0,2,1,1,1,2
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BLK,514,Blackpool International Airport,Blackpool,United Kingdom,53.77170181,-3.028609991,,0,73C,Jet2.com,Y,09-09-2020,09-09-2020,2020,9,9,2020,9,9,7.3,8,8.5,7.94,-3,9,165,TVR374,10,5,5,4,5,4
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EMA,523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,,0,73H,Jet2.com,Y,10/13/2020,10/13/2020,2020,10,13,2020,10,13,8.3,6.3,0.8,5.13,5,-3,87,TVR375,9,4,4,3,1,1
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,GLA,534,Glasgow International Airport,Glasgow,United Kingdom,55.87189865,-4.433060169,,0,73H 738,Jet2.com,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,7.5,6,1.7,5.04,-5,-2,199,TVR376,4,1,4,0,0,5
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LBA,517,Leeds Bradford Airport,Leeds,United Kingdom,53.86589813,-1.660570025,,0,75W 752,Jet2.com,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,7.6,7.8,8.6,8,-8,-37,143,TVR377,10,5,5,4,5,4
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,752 75W 73H,Jet2.com,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.8,6,9.1,7.95,-7,2,39,TVR378,5,2,1,1,4,3
LS,3026,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,NCL,521,Newcastle Airport,Newcastle,United Kingdom,55.03749847,-1.691669941,,0,752 75W,Jet2.com,Y,9/20/2020,9/20/2020,2020,9,20,2020,9,20,8.6,6.3,3.3,6.03,-6,7,155,TVR379,7,3,3,4,5,4
LX,4559,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,ZRH,1678,Z�rich Airport,Zurich,Switzerland,47.464699,8.54917,Y,0,320,Swiss International Air Lines,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,6.9,7.8,3.3,5.99,-5,-9,57,TVR380,6,4,3,2,2,4
NT,1539,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LPA,1054,Gran Canaria Airport,Gran Canaria,Spain,27.93190002,-15.38659954,,0,CR9 AT7,Binter Canarias,Y,9/23/2020,9/23/2020,2020,9,23,2020,9,23,7.9,7.8,1.3,5.66,-2,-14,140,TVR381,8,2,5,4,1,4
NT,1539,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,TFN,1057,Tenerife Norte Airport,Tenerife,Spain,28.48270035,-16.34149933,,0,AT7,Binter Canarias,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,6.1,6,4.2,5.43,-5,-21,127,TVR382,9,5,5,5,0,5
PM,5016,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LPA,1054,Gran Canaria Airport,Gran Canaria,Spain,27.93190002,-15.38659954,,0,AT4,Tropic Air,Y,10-05-2020,10-05-2020,2020,10,5,2020,10,5,8.3,6.3,0.8,5.13,0,4,123,TVR383,9,4,5,5,4,4
ST,2547,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BRE,353,Bremen Airport,Bremen,Germany,53.04750061,8.786669731,,0,319,Germania,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,7.5,6,1.7,5.04,-9,-23,68,TVR384,1,2,1,2,1,1
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BFS,465,Belfast International Airport,Belfast,United Kingdom,54.65750122,-6.215829849,,0,321,Thomas Cook Airlines,Y,9/28/2020,9/28/2020,2020,9,28,2020,9,28,8.9,9.5,8.9,9.08,-8,-4,23,TVR385,10,5,5,4,4,1
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BHX,469,Birmingham International Airport,Birmingham,United Kingdom,52.45389938,-1.748029947,,0,752,Thomas Cook Airlines,Y,10/21/2020,10/21/2020,2020,10,21,2020,10,21,7.6,9.5,8.6,8.57,-10,12,106,TVR386,5,3,3,3,1,1
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BRS,490,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,,0,320,Thomas Cook Airlines,Y,9/18/2020,9/18/2020,2020,9,18,2020,9,18,8.6,9.3,7.5,8.43,-3,-13,37,TVR387,4,3,3,3,1,1
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EMA,523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,,0,321,Thomas Cook Airlines,Y,10/15/2020,10/15/2020,2020,10,15,2020,10,15,8.4,7.8,2.3,6.13,6,15,95,TVR388,0,0,0,0,0,4
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,GLA,534,Glasgow International Airport,Glasgow,United Kingdom,55.87189865,-4.433060169,,0,752,Thomas Cook Airlines,Y,09-02-2020,09-02-2020,2020,9,2,2020,9,2,6.4,8.3,3.7,6.13,0,-24,210,TVR389,6,0,0,0,0,4
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,752 753,Thomas Cook Airlines,Y,10-11-2020,10-11-2020,2020,10,11,2020,10,11,8.6,6.3,3.3,6.03,-5,-29,252,TVR390,10,4,5,4,5,2
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,753 321,Thomas Cook Airlines,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,6.9,7.8,3.3,5.99,-4,-20,62,TVR391,10,4,5,5,5,5
TCX,4897,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,NCL,521,Newcastle Airport,Newcastle,United Kingdom,55.03749847,-1.691669941,,0,752,Thomas Cook Airlines,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,7.9,7.8,1.3,5.66,-7,-18,129,TVR392,6,4,4,2,0,5
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BHX,469,Birmingham International Airport,Birmingham,United Kingdom,52.45389938,-1.748029947,,0,73H 75W,Transavia France,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,6.1,6,4.2,5.43,-7,-6,108,TVR393,6,3,4,3,3,4
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EMA,523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,,0,73H,Transavia France,Y,09-07-2020,09-07-2020,2020,9,7,2020,9,7,8.3,6.3,0.8,5.13,-5,-17,179,TVR394,8,3,4,4,4,3
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,GLA,534,Glasgow International Airport,Glasgow,United Kingdom,55.87189865,-4.433060169,,0,75W,Transavia France,Y,9/28/2020,9/28/2020,2020,9,28,2020,9,28,8.5,6.3,9.1,7.94,-1,-11,183,TVR395,6,1,4,0,0,4
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,73H 75W,Transavia France,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,7.3,8,8.5,7.94,-2,-8,95,TVR396,6,3,2,1,2,2
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LTN,492,London Luton Airport,London,United Kingdom,51.87469864,-0.368333012,,0,75W 73H,Transavia France,Y,10/24/2020,10/24/2020,2020,10,24,2020,10,24,7.8,8.3,7.7,7.91,1,-4,122,TVR397,1,3,2,2,2,4
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,73H,Transavia France,Y,10/25/2020,10/25/2020,2020,10,25,2020,10,25,8.1,6.3,9.4,7.9,-7,-24,73,TVR398,0,1,0,0,0,5
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,NCL,521,Newcastle Airport,Newcastle,United Kingdom,55.03749847,-1.691669941,,0,73H,Transavia France,Y,10-10-2020,10-10-2020,2020,10,10,2020,10,10,8.4,8,7.3,7.9,10,-11,279,TVR399,10,5,5,4,3,5
TO,8745,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,STN,548,London Stansted Airport,London,United Kingdom,51.88499832,0.234999999,,0,73H,Transavia France,Y,10/29/2020,10/29/2020,2020,10,29,2020,10,29,8.6,8,7,7.88,-7,-14,126,TVR400,9,4,5,3,0,5
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BHX,469,Birmingham International Airport,Birmingham,United Kingdom,52.45389938,-1.748029947,,0,75W,Thomsonfly,Y,9/15/2020,9/15/2020,2020,9,15,2020,9,15,8.5,6.3,8.9,7.88,-7,-35,74,TVR401,0,1,3,1,1,4
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EMA,523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,,0,73H,Thomsonfly,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,7.7,7.8,8.1,7.85,-3,-8,255,TVR402,8,4,4,5,1,5
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,GLA,534,Glasgow International Airport,Glasgow,United Kingdom,55.87189865,-4.433060169,,0,75W,Thomsonfly,Y,10-05-2020,10-05-2020,2020,10,5,2020,10,5,8.4,7.8,7.4,7.85,-2,-31,103,TVR403,3,0,0,0,0,5
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,75W,Thomsonfly,Y,10-04-2020,10-04-2020,2020,10,4,2020,10,4,7.8,6.3,9.5,7.84,106,93,145,TVR404,7,0,0,0,0,1
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,73H 75W,Thomsonfly,Y,09-10-2020,09-10-2020,2020,9,10,2020,9,10,9.2,6.3,7.9,7.79,15,19,147,TVR405,7,0,0,0,0,0
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,NCL,521,Newcastle Airport,Newcastle,United Kingdom,55.03749847,-1.691669941,,0,73H,Thomsonfly,Y,10-02-2020,10-02-2020,2020,10,2,2020,10,2,8.4,6.8,8.2,7.78,-3,-3,99,TVR406,7,3,3,1,1,0
TOM,5013,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,STN,548,London Stansted Airport,London,United Kingdom,51.88499832,0.234999999,,0,73H,Thomsonfly,Y,9/22/2020,9/22/2020,2020,9,22,2020,9,22,7.9,6.3,9.2,7.78,7,12,34,TVR407,0,0,1,3,3,0
U2,2297,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,320,easyJet,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,8,6.3,9,7.77,38,40,147,TVR408,2,3,0,1,3,0
U2,2297,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LPL,491,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.33359909,-2.849720001,,0,320,easyJet,Y,10/14/2020,10/14/2020,2020,10,14,2020,10,14,7.8,6.3,9.3,7.76,-1,-15,123,TVR409,3,1,1,1,2,3
UX,90,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BIO,1216,Bilbao Airport,Bilbao,Spain,43.30110168,-2.910609961,,0,738,Air Europa,Y,10/19/2020,10/19/2020,2020,10,19,2020,10,19,7.9,6.3,9.1,7.75,-7,-25,68,TVR410,9,4,4,4,4,2
UX,90,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAD,1229,Adolfo Su�rez Madrid�Barajas Airport,Madrid,Spain,40.471926,-3.56264,,0,738 332,Air Europa,Y,9/17/2020,9/17/2020,2020,9,17,2020,9,17,8.3,6,8.8,7.7,-5,-4,128,TVR411,5,2,3,2,5,1
UX,90,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,OVD,1214,Asturias Airport,Aviles,Spain,43.56359863,-6.034619808,,0,332,Air Europa,Y,10-03-2020,10-03-2020,2020,10,3,2020,10,3,8,6,9.1,7.7,-10,-29,84,TVR412,9,5,5,3,4,5
UX,90,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,SCQ,1243,Santiago de Compostela Airport,Santiago,Spain,42.89630127,-8.415140152,,0,738,Air Europa,Y,10/28/2020,10/28/2020,2020,10,28,2020,10,28,8.1,6.3,8.7,7.69,-8,-28,127,TVR413,8,4,4,3,2,5
VY,2439,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BCN,1218,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,,0,320,Formosa Airlines,Y,10/16/2020,10/16/2020,2020,10,16,2020,10,16,7.6,8,7.4,7.68,-4,-20,174,TVR414,9,4,5,3,3,5
VY,2439,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BIO,1216,Bilbao Airport,Bilbao,Spain,43.30110168,-2.910609961,,0,320,Formosa Airlines,Y,9/30/2020,9/30/2020,2020,9,30,2020,9,30,7.5,7.8,7.8,7.67,29,28,58,TVR415,8,4,0,3,0,2
X3,2681,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,FRA,340,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,,0,73H,TUIfly,Y,9/23/2020,9/23/2020,2020,9,23,2020,9,23,7.4,7.8,7.8,7.65,-5,-9,44,TVR416,3,4,2,2,1,5
X3,2681,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,HAJ,352,Hannover Airport,Hannover,Germany,52.46110153,9.685079575,,0,73H,TUIfly,Y,9/27/2020,9/27/2020,2020,9,27,2020,9,27,8.8,6,6.5,7.09,-2,-13,207,TVR417,8,4,5,4,3,3
X3,2681,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,STR,350,Stuttgart Airport,Stuttgart,Germany,48.68989944,9.221960068,,0,73H,TUIfly,Y,10/31/2020,10/31/2020,2020,10,31,2020,10,31,7.9,8,5,6.97,-2,-23,182,TVR418,8,0,0,0,0,3
ZB,220,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,BHX,469,Birmingham International Airport,Birmingham,United Kingdom,52.45389938,-1.748029947,,0,321 320,Air Bourbon,Y,10/31/2020,10/31/2020,2020,10,31,2020,10,31,7.4,6,7.1,6.81,6,11,30,TVR419,1,0,0,0,0,5
ZB,220,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,EMA,523,East Midlands Airport,East Midlands,United Kingdom,52.83110046,-1.328060031,,0,321,Air Bourbon,Y,9/14/2020,9/14/2020,2020,9,14,2020,9,14,7.6,6,6.4,6.66,-7,-10,90,TVR420,8,0,0,0,0,5
ZB,220,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LBA,517,Leeds Bradford Airport,Leeds,United Kingdom,53.86589813,-1.660570025,,0,320,Air Bourbon,Y,9/29/2020,9/29/2020,2020,9,29,2020,9,29,5.8,6.3,7.8,6.61,-10,-5,84,TVR421,10,4,5,5,3,3
ZB,220,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LGW,502,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,,0,321,Air Bourbon,Y,10/26/2020,10/26/2020,2020,10,26,2020,10,26,5.7,9.5,4,6.41,14,-7,183,TVR422,0,0,0,0,0,3
ZB,220,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,LTN,492,London Luton Airport,London,United Kingdom,51.87469864,-0.368333012,,0,321 320,Air Bourbon,Y,9/19/2020,9/19/2020,2020,9,19,2020,9,19,6.9,6.3,6.1,6.4,136,116,65,TVR423,9,4,4,4,5,5
ZB,220,ACE,1055,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,MAN,478,Manchester Airport,Manchester,United Kingdom,53.35369873,-2.274950027,,0,321 320,Air Bourbon,Y,9/25/2020,9/25/2020,2020,9,25,2020,9,25,8.5,6.8,3.8,6.37,-3,-7,91,TVR424,8,4,5,4,3,4
3L,2916,ACH,1679,St Gallen Altenrhein Airport,Altenrhein,Switzerland,47.48500061,9.560770035,EBA,1558,Marina Di Campo Airport,Marina Di Campo,Italy,42.7603,10.2394,,0,DH3,Intersky,Y,10-12-2020,10-12-2020,2020,10,12,2020,10,12,6.9,8,4.2,6.36,-2,-4,160,TVR425,10,5,5,5,5,2
